R,u,n,:, ,0
86,0.8465714285714285
87,0.8474285714285714
88,0.8515714285714285
89,0.8505714285714285
90,0.8554285714285714
91,0.8545714285714285
92,0.8577142857142858
93,0.8575714285714285
94,0.8608571428571429
95,0.8612857142857143
96,0.8637142857142858
97,0.866
98,0.868
99,0.8695714285714286
100,0.8715714285714286
101,0.872
102,0.8738571428571429
103,0.8741428571428571
104,0.8761428571428571
105,0.877
106,0.8787142857142857
107,0.8788571428571429
108,0.8804285714285714
109,0.8805714285714286
110,0.8821428571428571
111,0.8817142857142857
112,0.8832857142857143
113,0.884
114,0.885
115,0.8854285714285715
116,0.8865714285714286
117,0.8872857142857142
118,0.8887142857142857
119,0.8888571428571429
120,0.8908571428571429
121,0.8898571428571429
122,0.8931428571428571
123,0.892
124,0.8952857142857142
125,0.8944285714285715
126,0.8972857142857142
127,0.8965714285714286
128,0.8987142857142857
129,0.8987142857142857
130,0.9004285714285715
131,0.9008571428571429
132,0.9022857142857142
133,0.902
134,0.9041428571428571
135,0.9035714285714286
136,0.9052857142857142
137,0.9054285714285715
138,0.9061428571428571
139,0.9064285714285715
140,0.9077142857142857
141,0.9082857142857143
142,0.9088571428571428
143,0.9091428571428571
144,0.91
145,0.9104285714285715
146,0.911
147,0.9111428571428571
148,0.9112857142857143
149,0.9117142857142857
150,0.913
151,0.9134285714285715
152,0.9145714285714286
153,0.9148571428571428
154,0.9151428571428571
155,0.9154285714285715
156,0.916
157,0.9162857142857143
158,0.9158571428571428
159,0.9164285714285715
160,0.9165714285714286
161,0.9165714285714286
162,0.9172857142857143
163,0.9175714285714286
164,0.9187142857142857
165,0.9187142857142857
166,0.9197142857142857
167,0.9202857142857143
168,0.9207142857142857
169,0.9211428571428572
170,0.9212857142857143
171,0.9221428571428572
172,0.9231428571428572
173,0.9232857142857143
174,0.9237142857142857
175,0.9244285714285714
176,0.9251428571428572
177,0.9254285714285714
178,0.9257142857142857
179,0.9262857142857143
180,0.9262857142857143
181,0.927
182,0.9272857142857143
183,0.928
184,0.9284285714285714
185,0.9284285714285714
186,0.9294285714285714
187,0.9292857142857143
188,0.9307142857142857
189,0.9301428571428572
190,0.9311428571428572
191,0.9312857142857143
192,0.9317142857142857
193,0.9321428571428572
194,0.9324285714285714
195,0.9328571428571428
196,0.9325714285714286
197,0.9332857142857143
198,0.9334285714285714
199,0.9338571428571428
Testing accuracy,0.9305
